# x-Amplitude, x-Frequency, y-Amplitude, y-Frequency, z-Amplitude, z-Frequency, Growth-rate, Estimated-Failure-Time
4.915835733626582327e-01,2.887905815638730500e-01,2.347521654852197381e-01,2.887905815638730500e-01,1.725798180552986782e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.037962332478400640e+02
3.640957258743914293e-01,2.887905815638730500e-01,2.252090087008066233e-01,2.887905815638730500e-01,1.691696568537041090e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.246081690145782659e+02
3.655358411975493382e-01,2.887905815638730500e-01,1.907199454697908747e-01,2.887905815638730500e-01,2.026436162330311208e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.124643313027929707e+02
4.193184279279888460e-01,2.887905815638730500e-01,2.120430635507796757e-01,2.887905815638730500e-01,1.856921495378843490e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.070896312027102226e+02
4.202912685269585835e-01,2.887905815638730500e-01,1.926636488806334202e-01,2.887905815638730500e-01,1.649191899082699253e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.877777924264601097e+02
3.590847030994219757e-01,2.887905815638730500e-01,2.001429009482974253e-01,2.887905815638730500e-01,1.668627172258680402e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.692566349514936519e+02
3.861253516670460906e-01,2.887905815638730500e-01,2.507529716673363440e-01,2.887905815638730500e-01,2.490699178945542658e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.602047859805351209e+02
4.523203289705207131e-01,2.887905815638730500e-01,2.116983514342990480e-01,2.887905815638730500e-01,2.365385955822009445e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.265939560932649783e+02
4.507769097901976330e-01,2.887905815638730500e-01,2.202688793270624334e-01,2.887905815638730500e-01,2.847937695947718728e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.635853117180305389e+02
5.451657054511040990e-01,2.887905815638730500e-01,3.574751482271180114e-01,2.887905815638730500e-01,2.976181661122183630e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.310185047992067950e+02
5.222794669523205258e-01,2.887905815638730500e-01,3.489771499683038125e-01,2.887905815638730500e-01,2.101199466971187257e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.337292492921298503e+02
3.816803898551771046e-01,2.887905815638730500e-01,2.234044654880470437e-01,2.887905815638730500e-01,2.001745318465863177e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.630278741364197117e+02
4.254909202321479622e-01,2.887905815638730500e-01,2.798507516516616223e-01,2.887905815638730500e-01,2.150394680052943042e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.756549671742405394e+02
4.612071048888991553e-01,2.887905815638730500e-01,2.967092394921330700e-01,2.887905815638730500e-01,2.379008970138616619e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.301613689665177844e+02
4.995755446376454190e-01,2.887905815638730500e-01,3.695415494907169363e-01,2.887905815638730500e-01,2.449935639970976797e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.751456873502648932e+02
3.885520938046789219e-01,2.887905815638730500e-01,1.968620918308042478e-01,2.887905815638730500e-01,2.134891734959878662e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.834643485994561729e+02
4.479825300165174995e-01,2.887905815638730500e-01,2.487959967523593607e-01,2.887905815638730500e-01,2.521007798480599527e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.590217426690545608e+02
4.824619263734704067e-01,2.887905815638730500e-01,2.833066268197763082e-01,2.887905815638730500e-01,2.674345736811155061e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.088283751003498310e+02
4.112428751966409890e-01,2.887905815638730500e-01,2.881908811881458421e-01,2.887905815638730500e-01,2.115964498757009205e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.737129741869454165e+02
4.614154379732000599e-01,2.887905815638730500e-01,3.547958421402370166e-01,2.887905815638730500e-01,2.374061566177254612e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.921499098947201674e+02
5.543236065693034620e-01,2.887905815638730500e-01,3.513920181222106032e-01,2.887905815638730500e-01,2.575763436342708435e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.709717996973162144e+02
4.708173012963733362e-01,2.887905815638730500e-01,2.930095943821635074e-01,2.887905815638730500e-01,2.240459595707987306e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.513359224167055572e+02
4.149893107057096020e-01,2.887905815638730500e-01,2.237122866540861288e-01,2.887905815638730500e-01,1.803517274660822178e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.010323678827302274e+02
3.499470771416729464e-01,2.887905815638730500e-01,2.399432966348507834e-01,2.887905815638730500e-01,2.286732481074250922e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.978492317658755155e+02
4.717306909667846049e-01,2.887905815638730500e-01,3.023501652058420697e-01,2.887905815638730500e-01,1.748512556431894849e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.318599116868638248e+02
6.612958829449945286e-01,2.887905815638730500e-01,3.357105681982621159e-01,2.887905815638730500e-01,3.440166693635644535e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.119914592987296942e+02
4.216489952555324550e-01,2.887905815638730500e-01,2.870773052681106496e-01,2.887905815638730500e-01,2.474780087199668910e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.266901754369445143e+02
3.851956219896586764e-01,2.887905815638730500e-01,1.774581235108722843e-01,2.887905815638730500e-01,2.287136130622749175e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.005188729729816828e+02
3.433091924198942713e-01,2.887905815638730500e-01,2.867170507660819490e-01,2.887905815638730500e-01,2.130477843114075009e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.727079238791893658e+02
4.031012398889390336e-01,2.887905815638730500e-01,2.602533811499861960e-01,2.887905815638730500e-01,2.192662710040009511e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.882151952433407587e+02
5.441923939196504634e-01,2.887905815638730500e-01,3.300133112466828722e-01,2.887905815638730500e-01,2.290213684353492873e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.177609913640463901e+02
4.578736471997488233e-01,2.887905815638730500e-01,2.731853085361656275e-01,2.887905815638730500e-01,2.405760453578036362e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.472046146038238135e+02
3.331252617259760074e-01,2.887905815638730500e-01,2.288233974050730424e-01,2.887905815638730500e-01,2.214443749567823194e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.220192443749456288e+02
5.211427858082657849e-01,2.887905815638730500e-01,2.855606107291410178e-01,2.887905815638730500e-01,2.566165232404180041e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.179124114444060751e+02
3.820264158405803356e-01,2.887905815638730500e-01,2.267775368064482433e-01,2.887905815638730500e-01,2.267236061816236825e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.174185187602818132e+02
5.149794465801523780e-01,2.887905815638730500e-01,2.552900624779586014e-01,2.887905815638730500e-01,2.754013536640660953e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.283723988664080480e+02
4.766956177688231877e-01,2.887905815638730500e-01,3.889720792036364116e-01,2.887905815638730500e-01,2.836089758805246386e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.267802074635949339e+02
4.507241267116727235e-01,2.887905815638730500e-01,3.194008115205720921e-01,2.887905815638730500e-01,2.986260832546279720e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.535672215649070438e+02
4.440318871432546999e-01,2.887905815638730500e-01,2.817979503119211748e-01,2.887905815638730500e-01,2.541227577372793811e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.238623526796026226e+02
4.839451258149005675e-01,2.887905815638730500e-01,2.881513019231389805e-01,2.887905815638730500e-01,2.303833049506842923e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.467693935654976940e+02
4.118745537175124150e-01,2.887905815638730500e-01,2.970788555249262997e-01,2.887905815638730500e-01,2.342663065829143076e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.344329150964565542e+02
4.530124395643015944e-01,2.887905815638730500e-01,2.961373789307928939e-01,2.887905815638730500e-01,2.123194724936928457e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.660686312850648392e+02
4.514992447391247277e-01,2.887905815638730500e-01,2.324410359639622892e-01,2.887905815638730500e-01,2.282502871849234061e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.078325281809932221e+02
3.495077155085421494e-01,2.887905815638730500e-01,3.043439790763076691e-01,2.887905815638730500e-01,2.135914679943934358e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.577313538176498469e+02
4.379215491386556636e-01,2.887905815638730500e-01,2.624215448472171364e-01,2.887905815638730500e-01,2.217529760792400217e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.824129548962414447e+02
3.694934868167502606e-01,2.887905815638730500e-01,2.439881406954034493e-01,2.887905815638730500e-01,1.760823625466219067e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.844404260127249700e+02
4.750494946845012501e-01,2.887905815638730500e-01,3.685604015626203767e-01,2.887905815638730500e-01,2.618852176049652480e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.572208365750770440e+02
4.586281543908964919e-01,2.887905815638730500e-01,3.086154681800638566e-01,2.887905815638730500e-01,3.075397938478856563e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.544323008049339592e+02
3.540417376524977455e-01,2.887905815638730500e-01,1.908695219253194186e-01,2.887905815638730500e-01,2.106222932170286333e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.990911647187339213e+02
4.070888532003793525e-01,2.887905815638730500e-01,2.664981110627240302e-01,2.887905815638730500e-01,2.792579739237538994e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.133303105614970718e+02
5.369468368470010633e-01,2.887905815638730500e-01,2.692645836347588029e-01,2.887905815638730500e-01,3.163003838126030032e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.812759644729611637e+02
4.989212763552983709e-01,2.887905815638730500e-01,3.337706925420504400e-01,2.887905815638730500e-01,3.075267871259347863e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.373472723882672426e+02
4.095339028700797912e-01,2.887905815638730500e-01,2.167750096298002860e-01,2.887905815638730500e-01,1.821868930521622632e-01,2.887905815638730500e-01,2.000000000000000042e-02,5.071362850412480157e+02
5.113365201117557879e-01,2.887905815638730500e-01,2.547002316449672454e-01,2.887905815638730500e-01,2.353762536875799449e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.722290725516396606e+02
3.876092733668790591e-01,2.887905815638730500e-01,2.524780798406071614e-01,2.887905815638730500e-01,2.428297675327306393e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.655195799142714463e+02
4.525982642476658602e-01,2.887905815638730500e-01,2.783109110329668456e-01,2.887905815638730500e-01,2.258254618062365826e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.614911719258852827e+02
3.527207824894926791e-01,2.887905815638730500e-01,2.636473826913515728e-01,2.887905815638730500e-01,2.429608363502233359e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.536184220686336630e+02
4.152127358354991138e-01,2.887905815638730500e-01,2.226320336339764061e-01,2.887905815638730500e-01,2.086091963457028520e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.499758381148336071e+02
3.998957924259768926e-01,2.887905815638730500e-01,2.026091251646875147e-01,2.887905815638730500e-01,2.599113017935157366e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.148154776476281427e+02
4.107244020021211250e-01,2.887905815638730500e-01,2.949044943706351507e-01,2.887905815638730500e-01,1.989454276931239274e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.892202662004585818e+02
3.360716542643845117e-01,2.887905815638730500e-01,2.767107890921494118e-01,2.887905815638730500e-01,2.541707866769901125e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.283770763862216882e+02
4.650229104033477556e-01,2.887905815638730500e-01,2.928819557432652543e-01,2.887905815638730500e-01,2.680556031870999778e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.001439901276580713e+02
4.896934747370032537e-01,2.887905815638730500e-01,2.701218747158400935e-01,2.887905815638730500e-01,3.179287593156680525e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.793173969849246987e+02
3.772683034658491086e-01,2.887905815638730500e-01,2.314997503238394594e-01,2.887905815638730500e-01,1.994434255622380692e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.533528594146872592e+02
4.666718093049975757e-01,2.887905815638730500e-01,2.967105336856108999e-01,2.887905815638730500e-01,2.594797410203733556e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.056907506245389641e+02
4.953160768640565426e-01,2.887905815638730500e-01,3.363711140986990755e-01,2.887905815638730500e-01,2.405914944464995209e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.990530855925325682e+02
3.658505006146636207e-01,2.887905815638730500e-01,2.432505473786236161e-01,2.887905815638730500e-01,1.940155540156510150e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.485649519553293203e+02
4.753344776049808762e-01,2.887905815638730500e-01,2.335124390690996865e-01,2.887905815638730500e-01,2.104896615038372998e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.323277987657714903e+02
6.960967587914772547e-01,2.887905815638730500e-01,3.585452718974271868e-01,2.887905815638730500e-01,3.043834555293700173e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.252064426478120822e+02
5.683638383993127041e-01,2.887905815638730500e-01,3.665768568799727678e-01,2.887905815638730500e-01,3.039071068599745740e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.212894036414071479e+02
6.021481239695097853e-01,2.887905815638730500e-01,3.296361824800184692e-01,2.887905815638730500e-01,2.951179316815568110e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.495486422571515277e+02
5.375405979086602670e-01,2.887905815638730500e-01,2.923963611264682183e-01,2.887905815638730500e-01,2.109711070265310184e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.712000530321872702e+02
5.787491684659252789e-01,2.887905815638730500e-01,3.852574640419053620e-01,2.887905815638730500e-01,3.090781131041148710e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.081766386188094202e+02
5.748434444263932352e-01,2.887905815638730500e-01,4.046691843963411972e-01,2.887905815638730500e-01,3.069172683313859951e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.010552936500623673e+02
7.037413752224604968e-01,2.887905815638730500e-01,4.517481191991838951e-01,2.887905815638730500e-01,3.214929498449382583e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.726877739852121749e+02
5.348312302025752807e-01,2.887905815638730500e-01,2.841063378384931504e-01,2.887905815638730500e-01,3.274005400117721010e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.601920085038501043e+02
5.001021255703679280e-01,2.887905815638730500e-01,3.347470591357002423e-01,2.887905815638730500e-01,2.790144283007601200e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.599961972792924598e+02
3.659912151951191239e-01,2.887905815638730500e-01,1.884747240348158825e-01,2.887905815638730500e-01,2.340269488755515326e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.705134382236985857e+02
5.896350233831094689e-01,2.887905815638730500e-01,3.075306631866162044e-01,2.887905815638730500e-01,3.099065071920885095e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.534941517847326509e+02
5.171262484152201466e-01,2.887905815638730500e-01,3.610167131865227308e-01,2.887905815638730500e-01,3.657741007780622167e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.852717896716825408e+02
5.288439739658570282e-01,2.887905815638730500e-01,3.510191744050458196e-01,2.887905815638730500e-01,2.726994242751532016e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.561121833962478718e+02
4.492539967546199109e-01,2.887905815638730500e-01,2.607195090513941826e-01,2.887905815638730500e-01,2.579141748721849314e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.398958864770210084e+02
5.125091562108915477e-01,2.887905815638730500e-01,3.005932188190544863e-01,2.887905815638730500e-01,2.576006925456529317e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.046112513522273844e+02
5.124423386099161704e-01,2.887905815638730500e-01,4.744375499473034163e-01,2.887905815638730500e-01,3.802085175268960504e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.316526275114652265e+02
5.864447568185771065e-01,2.887905815638730500e-01,4.289446453797972625e-01,2.887905815638730500e-01,2.607285822459823876e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.316696484172721284e+02
5.084906229223897789e-01,2.887905815638730500e-01,3.328232828394070975e-01,2.887905815638730500e-01,2.443361782462842857e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.968123493235856358e+02
3.541840380367246577e-01,2.887905815638730500e-01,2.795335858175185262e-01,2.887905815638730500e-01,2.407269623453093810e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.412030094995219542e+02
5.715361069958747597e-01,2.887905815638730500e-01,3.543760736844404624e-01,2.887905815638730500e-01,3.850665251615621454e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.793170361253435203e+02
5.417369339448807608e-01,2.887905815638730500e-01,4.188479628695835344e-01,2.887905815638730500e-01,3.027276135406217206e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.983560525746060534e+02
3.663967008585093943e-01,2.887905815638730500e-01,2.853867355011441287e-01,2.887905815638730500e-01,2.624922063604936961e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.119557809286912970e+02
5.477087094432587788e-01,2.887905815638730500e-01,3.212447241590124514e-01,2.887905815638730500e-01,2.359569520060809944e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.145666943241227500e+02
4.455764140975148613e-01,2.887905815638730500e-01,3.381095065211860984e-01,2.887905815638730500e-01,2.533023837234856801e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.833830671762556221e+02
4.684279376809201700e-01,2.887905815638730500e-01,2.721425802773244640e-01,2.887905815638730500e-01,2.596874120938479358e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.267729540064024150e+02
6.043768532960208661e-01,2.887905815638730500e-01,4.268868440230970673e-01,2.887905815638730500e-01,3.405698894500217011e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.695157223679928791e+02
5.231472282254776562e-01,2.887905815638730500e-01,3.188787732038618761e-01,2.887905815638730500e-01,2.811917324531430507e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.684596213899783379e+02
5.433288639488978999e-01,2.887905815638730500e-01,3.672687168817948544e-01,2.887905815638730500e-01,2.386825339232010179e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.838727320996265462e+02
4.840139700463200745e-01,2.887905815638730500e-01,3.728944644265988484e-01,2.887905815638730500e-01,3.395586028949936774e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.938706558512132005e+02
5.042909683902737639e-01,2.887905815638730500e-01,4.260169461418172321e-01,2.887905815638730500e-01,2.979513141437708512e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.992504244113753771e+02
5.985130828979429163e-01,2.887905815638730500e-01,3.770814850930764295e-01,2.887905815638730500e-01,3.726422820883320552e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.734839807681688626e+02
4.803245935822983426e-01,2.887905815638730500e-01,2.909582430521603369e-01,2.887905815638730500e-01,2.964630297355810296e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.767014816528579786e+02
5.126839385040260488e-01,2.887905815638730500e-01,3.913752531778164623e-01,2.887905815638730500e-01,3.712429457915664699e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.674122509805968946e+02
5.476608921586422207e-01,2.887905815638730500e-01,4.082569543804490664e-01,2.887905815638730500e-01,3.436241155681597492e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.751716077042362372e+02
4.626052917985267188e-01,2.887905815638730500e-01,2.571846931681587844e-01,2.887905815638730500e-01,2.210910979664264808e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.887895116817746839e+02
4.732341644471582676e-01,2.887905815638730500e-01,3.619121175092097076e-01,2.887905815638730500e-01,2.844211440803935953e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.395310319925268345e+02
3.960562687295833828e-01,2.887905815638730500e-01,3.397299821917399987e-01,2.887905815638730500e-01,3.404552434608696387e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.116530435849157925e+02
5.066680017526270507e-01,2.887905815638730500e-01,3.465523614116631790e-01,2.887905815638730500e-01,3.260189491425306563e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.167011243315984075e+02
4.138669641321955361e-01,2.887905815638730500e-01,2.811350195190915890e-01,2.887905815638730500e-01,3.234357605460472240e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.654169658498269087e+02
4.641117417174446813e-01,2.887905815638730500e-01,3.749061770630086610e-01,2.887905815638730500e-01,3.488325191262993674e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.873827460281426625e+02
4.668393059715515991e-01,2.887905815638730500e-01,3.776777165785664692e-01,2.887905815638730500e-01,2.438461646202375877e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.724094424830425396e+02
4.835902794721995690e-01,2.887905815638730500e-01,2.511796934467434572e-01,2.887905815638730500e-01,2.759002602390944192e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.323998236274633200e+02
4.093713443806246688e-01,2.887905815638730500e-01,3.344144518408257993e-01,2.887905815638730500e-01,2.712702150992622463e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.673663823837626978e+02
4.411958839336559413e-01,2.887905815638730500e-01,2.973941842067527874e-01,2.887905815638730500e-01,2.785593222277797376e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.866708097624649554e+02
3.352936838057048452e-01,2.887905815638730500e-01,2.052069667433345235e-01,2.887905815638730500e-01,2.177379709651028894e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.626063578959129927e+02
5.675267380485258251e-01,2.887905815638730500e-01,4.639301361196532247e-01,2.887905815638730500e-01,3.857794623875148710e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.323356080389490046e+02
6.292650862712788618e-01,2.887905815638730500e-01,3.391745108347619109e-01,2.887905815638730500e-01,3.485980631042002731e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.071877617629705810e+02
4.703502813861176191e-01,2.887905815638730500e-01,3.151286340528260954e-01,2.887905815638730500e-01,2.671014788427799047e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.842041906688710924e+02
4.274510872602852452e-01,2.887905815638730500e-01,3.446099429790150936e-01,2.887905815638730500e-01,2.021908959374778825e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.493356847115162509e+02
5.959032538927775402e-01,2.887905815638730500e-01,3.253821138292637971e-01,2.887905815638730500e-01,3.199693185291364594e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.339026532448222326e+02
3.830860122740061269e-01,2.887905815638730500e-01,2.576593068375369056e-01,2.887905815638730500e-01,2.365686572646512054e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.675737688508390306e+02
4.075338317244348585e-01,2.887905815638730500e-01,1.974655169896759876e-01,2.887905815638730500e-01,2.220061800941586505e-01,2.887905815638730500e-01,2.000000000000000042e-02,4.697988109481364631e+02
6.949415676155801247e-01,2.887905815638730500e-01,4.338355504105213534e-01,2.887905815638730500e-01,3.649788684293928109e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.531433869043333971e+02
6.844585164931472621e-01,2.887905815638730500e-01,4.357033963604139415e-01,2.887905815638730500e-01,4.203227731160900094e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.271984333621317802e+02
4.725266011559560719e-01,2.887905815638730500e-01,2.910502801922719152e-01,2.887905815638730500e-01,2.414355334245561757e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.304407398730443219e+02
4.963141988700303653e-01,2.887905815638730500e-01,3.158890564739462170e-01,2.887905815638730500e-01,3.221305250981347235e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.389000059865157368e+02
5.000421566228191450e-01,2.887905815638730500e-01,4.028536627610577181e-01,2.887905815638730500e-01,3.488457699327884853e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.744221086158701723e+02
4.801856074477867664e-01,2.887905815638730500e-01,2.583384168101988121e-01,2.887905815638730500e-01,3.139374077742249081e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.939367935839741222e+02
4.254758390320184103e-01,2.887905815638730500e-01,3.139153490990843620e-01,2.887905815638730500e-01,2.499498669733592748e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.030462121905986805e+02
3.869275363682455615e-01,2.887905815638730500e-01,2.881752244728890688e-01,2.887905815638730500e-01,3.232019504891639472e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.594906173770319811e+02
6.069515143732653328e-01,2.887905815638730500e-01,5.740299030538391634e-01,2.887905815638730500e-01,3.982903523812747482e-01,2.887905815638730500e-01,2.000000000000000042e-02,9.769604815530729525e+01
6.611994567450883986e-01,2.887905815638730500e-01,3.685619861027450428e-01,2.887905815638730500e-01,3.106055067122925339e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.152936019349498906e+02
5.336016431758807688e-01,2.887905815638730500e-01,4.885141389970202308e-01,2.887905815638730500e-01,3.387910105064773081e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.499087085766359735e+02
5.907226029195090655e-01,2.887905815638730500e-01,5.648640686041199732e-01,2.887905815638730500e-01,3.494113014772132209e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.242605855959371581e+02
6.896573236035415944e-01,2.887905815638730500e-01,4.317664980055770374e-01,2.887905815638730500e-01,3.205376233767262550e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.805077681074341172e+02
5.421473925050270815e-01,2.887905815638730500e-01,4.468310947102943076e-01,2.887905815638730500e-01,3.124078257662570302e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.807248382870974126e+02
5.206692109199467788e-01,2.887905815638730500e-01,2.893348869389932299e-01,2.887905815638730500e-01,2.747038609120738273e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.967540470403504855e+02
6.382035725377914748e-01,2.887905815638730500e-01,3.748176303217339300e-01,2.887905815638730500e-01,3.496465186441873318e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.869596839600669114e+02
4.501408739494782152e-01,2.887905815638730500e-01,4.303616488489652170e-01,2.887905815638730500e-01,3.304670440452421309e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.744753230553592687e+02
5.436705870285792885e-01,2.887905815638730500e-01,3.361847206522033393e-01,2.887905815638730500e-01,2.821555174013083422e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.563089957023179863e+02
5.392364112335145121e-01,2.887905815638730500e-01,4.451072985247489511e-01,2.887905815638730500e-01,3.208144161349362200e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.754601344255875404e+02
4.689096032285968163e-01,2.887905815638730500e-01,3.234858191636845182e-01,2.887905815638730500e-01,2.734647297184775727e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.723673025925425009e+02
6.044559616713198746e-01,2.887905815638730500e-01,3.887095018133722157e-01,2.887905815638730500e-01,3.367811823721747477e-01,2.887905815638730500e-01,2.000000000000000042e-02,1.879331616795884656e+02
4.574879688035521919e-01,2.887905815638730500e-01,2.856982072047355437e-01,2.887905815638730500e-01,2.646249360887971691e-01,2.887905815638730500e-01,2.000000000000000042e-02,3.095391235957636127e+02
5.070159334774401172e-01,2.887905815638730500e-01,3.388954009720404059e-01,2.887905815638730500e-01,2.488213302753604084e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.878797713918481804e+02
4.928600417968573844e-01,2.887905815638730500e-01,3.806812524934738429e-01,2.887905815638730500e-01,2.916641986943203646e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.238829010654193326e+02
5.831594567526106054e-01,2.887905815638730500e-01,2.930625216570689751e-01,2.887905815638730500e-01,2.826619436712342615e-01,2.887905815638730500e-01,2.000000000000000042e-02,2.865025287476219091e+02
