IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,WIND
0,0.0,0.0,9.5,0.0,1.2,-2.8,6.38
0,0.0,0.0,6.4,0.0,3.0,-0.5,8.25
0,0.1,0.0,7.0,0.0,0.4,-3.0,8.58
0,0.0,0.0,6.8,0.0,2.0,1.0,6.87
0,0.0,0.0,7.7,0.0,1.5,-2.5,3.42
0,0.0,0.0,8.0,0.0,1.3,-1.2,2.25
0,0.0,0.0,11.2,0.0,3.4,4.1,6.71
0,0.3,0.0,11.7,0.0,0.0,-4.2,7.0
0,0.0,0.0,12.0,0.0,4.9,4.7,8.92
0,0.0,0.0,12.5,0.0,6.0,4.1,13.29
0,4.4,0.0,8.7,0.0,6.0,4.0,4.71
0,0.1,0.0,9.1,0.0,1.4,0.4,3.25
0,0.1,0.0,7.4,1.0,-1.3,-5.2,4.33
0,0.2,0.0,8.5,1.0,-2.6,-7.0,8.21
0,14.6,0.0,6.6,0.0,2.4,-0.4,11.21
0,38.0,0.0,5.6,0.0,3.5,3.6,23.25
0,4.0,0.0,4.8,0.0,3.0,2.0,24.25
0,0.2,0.0,5.8,0.0,3.0,1.8,19.08
0,0.0,0.0,8.2,0.0,0.6,-2.0,12.12
0,0.0,0.0,8.0,0.0,1.9,-2.0,5.96
0,0.4,0.0,11.5,0.0,4.5,2.0,12.21
0,3.0,0.0,13.0,0.0,8.0,7.0,15.92
0,1.4,0.0,11.1,0.0,3.8,1.5,14.83
0,0.0,0.0,8.6,0.0,3.4,1.0,10.92
0,0.1,0.0,10.6,0.0,1.3,-3.0,5.79
0,0.4,0.0,10.8,0.0,7.5,6.9,3.21
0,0.4,0.0,9.6,0.0,7.0,4.0,2.04
0,0.0,0.0,10.0,0.0,6.3,4.5,3.42
0,0.4,0.0,10.3,0.0,6.0,3.6,9.29
0,0.7,0.0,8.0,0.0,6.0,4.5,14.79
0,0.0,0.0,8.6,0.0,4.0,2.0,12.96
0,0.0,0.0,8.2,0.0,3.9,0.6,8.25
0,3.6,0.0,8.6,0.0,5.7,5.0,1.46
4,0.0,0.0,10.5,0.0,3.4,-0.8,1.42
4,0.0,0.0,10.1,0.0,2.6,-2.0,2.92
0,0.0,0.0,10.0,0.0,1.6,-3.0,6.63
4,0.0,0.0,11.0,0.0,5.4,0.6,5.17
4,0.0,0.0,11.0,0.0,1.5,-3.5,4.33
0,0.0,0.0,14.0,0.0,4.0,-4.5,1.42
0,0.0,0.0,13.4,0.0,1.7,-2.4,5.79
0,0.0,0.0,12.8,0.0,7.2,3.0,5.63
0,0.0,0.0,12.7,0.0,7.3,-0.5,2.13
0,0.5,0.0,15.5,0.0,8.1,3.2,2.29
0,2.2,0.0,11.0,0.0,7.0,4.5,12.0
0,0.0,0.0,11.9,0.0,0.3,-5.0,13.75
0,0.0,0.0,15.0,0.0,6.7,7.5,15.83
0,0.4,0.0,15.0,0.0,9.4,7.6,6.38
0,0.8,0.0,11.7,0.0,7.0,3.2,3.88
0,13.3,0.0,16.2,0.0,8.0,2.5,7.5
0,7.3,0.0,12.4,0.0,9.2,8.4,1.5
1,14.7,0.0,7.4,0.0,6.2,6.0,11.25
1,4.8,0.0,8.8,0.0,5.6,4.6,12.62
0,0.0,0.0,10.1,0.0,0.9,-5.3,8.46
0,0.0,0.0,9.5,0.0,4.1,4.8,11.21
0,0.0,0.0,10.6,0.0,1.4,-5.0,3.83
0,0.0,0.0,12.4,1.0,-0.8,-7.0,2.37
4,0.0,0.0,10.3,0.0,7.2,4.0,2.75
4,0.0,0.0,10.6,0.0,6.2,3.0,2.83
0,0.0,0.0,13.0,0.0,0.1,-4.5,1.42
0,0.0,0.0,15.6,0.0,0.5,-4.0,3.5
0,0.0,0.0,15.7,0.0,3.6,-1.3,4.33
0,0.0,0.0,14.8,0.0,1.5,-3.5,5.41
0,0.6,0.0,16.5,0.0,2.3,-2.0,7.21
0,4.1,0.0,14.2,0.0,10.3,7.2,6.54
0,0.4,0.0,15.6,0.0,9.6,5.5,8.63
0,0.0,0.0,16.8,0.0,6.6,1.0,7.87
0,0.5,0.0,16.7,0.0,10.5,7.8,11.46
0,0.0,0.0,20.5,0.0,10.8,9.4,10.04
4,0.0,0.0,14.8,0.0,7.5,2.2,1.63
0,0.0,0.0,16.1,0.0,5.7,0.1,5.17
0,0.0,0.0,15.4,0.0,9.7,5.0,7.17
0,1.4,0.0,16.5,0.0,9.0,4.0,4.42
0,0.0,0.0,12.9,0.0,7.7,5.4,11.12
0,1.5,0.0,13.0,0.0,5.0,1.4,9.46
0,1.5,0.0,14.7,0.0,4.2,-1.8,7.38
4,0.0,0.0,16.0,0.0,5.4,1.0,4.25
0,0.0,0.0,14.8,0.0,4.5,-0.5,1.54
4,0.0,0.0,14.2,0.0,10.4,9.4,1.21
0,0.0,0.0,14.6,0.0,4.4,-0.2,3.46
0,11.2,0.0,12.5,0.0,6.6,1.8,3.0
0,2.6,0.0,11.7,0.0,8.8,8.2,4.67
0,0.0,0.0,14.6,0.0,10.3,9.5,7.04
0,1.0,0.0,16.2,0.0,4.4,-1.0,7.46
0,0.2,0.0,14.3,0.0,4.5,1.4,10.63
0,0.4,0.0,13.5,0.0,5.3,2.0,8.5
0,4.0,0.0,13.5,0.0,4.4,-0.9,6.17
4,0.0,0.0,15.5,0.0,10.5,9.0,4.88
4,0.0,0.0,16.5,0.0,9.4,5.9,4.04
4,0.0,0.0,15.8,0.0,7.1,1.7,6.42
0,0.0,0.0,20.2,0.0,10.0,8.0,6.13
0,0.2,0.0,17.0,0.0,10.7,6.0,8.63
0,0.0,0.0,16.0,0.0,10.8,9.0,9.96
0,0.0,0.0,14.3,0.0,10.7,7.3,7.75
0,1.2,0.0,14.2,0.0,10.9,8.6,4.71
0,0.5,0.0,13.6,0.0,10.6,9.5,4.0
0,4.2,0.0,13.8,0.0,10.1,7.6,4.38
0,0.8,0.0,13.2,0.0,9.0,7.8,10.13
4,0.0,0.0,14.8,0.0,9.0,8.0,8.29
0,23.3,0.0,14.0,0.0,9.2,5.5,9.54
0,0.2,0.0,13.8,0.0,9.2,9.0,4.5
0,0.1,0.0,15.0,0.0,6.2,1.5,3.88
4,0.0,0.0,14.0,0.0,7.6,1.6,9.67
0,0.7,0.0,14.4,0.0,4.0,0.1,8.04
0,0.3,0.0,16.0,0.0,4.5,4.5,9.75
0,9.8,0.0,16.2,0.0,5.2,1.0,6.21
1,11.8,0.0,15.5,0.0,9.2,6.3,7.96
1,6.3,0.0,14.5,0.0,11.0,11.2,7.41
0,1.2,0.0,17.5,0.0,10.5,9.0,11.25
0,2.2,0.0,17.2,0.0,10.5,9.0,9.83
0,0.0,0.0,18.3,0.0,8.5,4.7,6.04
0,0.0,0.0,17.4,0.0,12.0,10.5,3.83
0,0.5,0.0,19.5,0.0,9.3,6.2,5.79
0,2.4,0.0,20.7,0.0,13.6,13.0,6.71
0,2.2,0.0,17.1,0.0,12.2,10.0,12.92
0,3.0,0.0,16.5,0.0,8.2,6.1,10.21
4,0.0,0.0,18.3,0.0,7.9,6.0,6.75
0,0.0,0.0,19.4,0.0,10.0,6.2,3.79
0,0.5,0.0,20.4,0.0,13.5,12.2,3.71
4,0.0,0.0,22.4,0.0,15.0,12.8,3.37
0,6.1,0.0,23.8,0.0,14.1,12.2,5.17
0,3.0,0.0,20.4,0.0,15.0,14.2,2.37
0,0.0,0.0,19.2,0.0,10.0,7.0,3.88
0,0.0,0.0,21.0,0.0,11.0,8.2,3.63
0,0.0,0.0,23.6,0.0,9.6,6.9,5.09
0,0.1,0.0,24.7,0.0,14.4,10.5,6.54
0,0.0,0.0,20.0,0.0,11.8,11.2,6.21
0,0.0,0.0,21.2,0.0,7.5,8.5,3.83
0,0.0,0.0,24.6,0.0,13.2,9.0,8.29
0,0.0,0.0,18.7,0.0,11.5,10.6,9.46
0,0.0,0.0,18.9,0.0,7.0,3.0,4.83
0,0.0,0.0,18.7,0.0,11.8,11.0,8.04
0,0.0,0.0,22.5,0.0,12.7,12.9,12.67
0,0.0,0.0,17.1,0.0,11.1,10.3,8.5
0,0.0,0.0,17.9,0.0,5.6,1.5,6.5
0,0.0,0.0,18.4,0.0,9.5,5.0,4.79
0,0.0,0.0,19.0,0.0,9.5,9.1,7.38
0,0.0,0.0,20.0,0.0,9.1,5.9,4.58
0,0.0,0.0,21.0,0.0,13.4,11.5,4.5
0,0.5,0.0,18.2,0.0,13.5,10.0,7.25
0,18.2,0.0,18.2,0.0,14.2,13.0,7.17
0,12.2,0.0,19.0,0.0,14.0,14.0,7.5
0,7.8,0.0,21.4,0.0,14.2,13.0,8.71
0,8.4,0.0,20.0,0.0,14.8,13.2,3.0
0,0.8,0.0,18.5,0.0,13.9,11.1,2.92
0,0.0,0.0,20.0,0.0,11.0,7.2,4.67
0,0.0,0.0,22.5,0.0,12.6,9.0,3.63
0,13.5,0.0,22.0,0.0,11.5,6.8,5.58
0,3.7,0.0,19.0,0.0,13.9,11.1,7.96
0,2.9,0.0,17.1,0.0,12.0,7.0,6.25
0,0.3,0.0,21.7,0.0,10.2,5.5,7.67
0,1.7,0.0,18.0,0.0,14.7,13.4,9.59
0,2.7,0.0,21.3,0.0,14.6,13.6,6.92
0,5.1,0.0,20.6,0.0,13.0,11.5,5.37
0,0.7,0.0,16.5,0.0,12.5,11.9,7.67
0,0.0,0.0,17.4,0.0,8.5,6.0,7.67
0,0.0,0.0,20.9,0.0,13.8,13.0,12.25
0,2.8,0.0,19.5,0.0,14.5,14.0,8.17
4,0.0,0.0,17.6,0.0,12.5,12.1,7.58
0,5.9,0.0,18.6,0.0,12.1,11.2,6.17
0,3.8,0.0,17.4,0.0,13.4,12.5,6.29
0,8.0,0.0,18.1,0.0,13.5,13.2,5.79
0,9.3,0.0,14.2,0.0,11.6,11.6,13.08
0,0.0,0.0,17.4,0.0,8.0,5.1,5.63
0,0.0,0.0,17.6,0.0,6.7,2.5,4.5
0,0.0,0.0,17.5,0.0,6.5,2.1,4.21
0,0.0,0.0,17.5,0.0,8.5,4.1,9.42
0,0.0,0.0,18.0,0.0,12.7,8.0,5.96
0,0.0,0.0,22.0,0.0,10.8,7.0,7.08
0,0.0,0.0,21.5,0.0,10.7,5.6,4.71
0,0.0,0.0,17.2,0.0,11.4,7.5,5.41
0,0.2,0.0,16.0,0.0,14.3,14.6,3.5
0,0.0,0.0,18.4,0.0,13.9,13.4,1.46
0,0.0,0.0,18.4,0.0,12.5,12.9,2.79
0,0.5,0.0,19.2,0.0,10.2,5.0,6.46
4,0.0,0.0,19.0,0.0,8.7,6.4,11.29
0,8.8,0.0,19.1,0.0,14.0,14.0,10.79
0,0.2,0.0,18.9,0.0,14.6,14.0,11.04
0,4.4,0.0,17.8,0.0,11.2,9.4,11.58
4,0.0,0.0,20.4,0.0,13.0,11.2,14.67
4,0.0,0.0,18.8,0.0,13.4,11.2,13.25
0,3.9,0.0,15.2,0.0,12.7,11.8,2.83
4,0.0,0.0,19.0,0.0,11.4,9.5,4.63
0,0.0,0.0,18.4,0.0,4.2,3.0,5.04
0,0.0,0.0,22.4,0.0,6.4,6.5,6.83
0,0.0,0.0,20.5,0.0,10.6,5.6,6.71
0,0.0,0.0,20.7,0.0,11.5,6.6,5.46
0,0.0,0.0,20.6,0.0,9.5,4.1,6.08
0,0.0,0.0,17.8,0.0,14.0,11.5,8.96
0,0.0,0.0,17.0,0.0,14.3,12.5,8.21
0,0.0,0.0,18.5,0.0,7.0,4.0,1.67
0,0.0,0.0,21.5,0.0,10.4,6.8,2.54
0,0.0,0.0,20.9,0.0,10.4,8.0,4.25
0,0.0,0.0,21.4,0.0,14.3,12.0,3.92
0,0.0,0.0,20.0,0.0,9.6,5.5,3.67
0,0.0,0.0,19.3,0.0,15.0,12.3,7.33
0,0.0,0.0,19.0,0.0,8.6,4.6,1.58
0,0.0,0.0,18.7,0.0,8.0,2.7,6.96
0,0.0,0.0,19.8,0.0,11.8,8.4,5.13
0,0.0,0.0,20.4,0.0,14.5,13.8,2.83
4,0.0,0.0,19.4,0.0,10.0,5.2,2.0
4,0.0,0.0,17.3,0.0,12.4,11.0,6.0
0,0.1,0.0,14.6,0.0,10.9,9.0,6.17
0,3.1,0.0,15.7,0.0,5.6,1.0,6.54
0,9.7,0.0,17.8,0.0,10.0,8.6,8.71
0,0.0,0.0,16.6,0.0,7.0,4.5,8.38
0,5.7,0.0,16.7,0.0,5.0,2.5,4.17
0,0.0,0.0,22.7,0.0,15.2,13.9,7.41
0,0.0,0.0,22.0,0.0,12.9,9.0,5.71
0,0.9,0.0,19.0,0.0,13.6,9.5,4.79
0,0.0,0.0,19.0,0.0,12.0,8.0,2.92
0,0.0,0.0,17.1,0.0,12.4,9.5,5.17
0,0.0,0.0,18.3,0.0,14.4,11.4,7.04
0,0.1,0.0,20.4,0.0,11.9,8.4,10.79
0,2.0,0.0,20.1,0.0,16.0,14.5,8.67
0,0.5,0.0,16.4,0.0,13.0,11.0,9.75
0,0.0,0.0,17.1,0.0,12.0,10.6,9.92
0,5.3,0.0,19.0,0.0,12.5,10.5,16.92
4,0.0,0.0,18.6,0.0,13.0,12.0,8.33
0,2.1,0.0,11.3,0.0,8.0,5.0,7.33
0,2.2,0.0,9.8,0.0,7.8,5.5,12.46
0,0.1,0.0,13.4,0.0,2.3,-2.5,6.38
0,2.1,0.0,16.8,0.0,10.5,7.2,6.42
0,5.3,0.0,14.2,0.0,10.3,5.1,17.0
0,12.4,0.0,14.7,0.0,9.6,7.1,16.62
0,0.1,0.0,13.7,0.0,9.6,7.9,17.08
0,0.1,0.0,14.9,0.0,7.8,4.8,14.21
0,0.0,0.0,17.2,0.0,7.0,2.5,16.79
0,0.0,0.0,21.8,0.0,14.8,12.6,14.46
0,0.1,0.0,18.0,0.0,9.5,4.0,6.71
0,0.0,0.0,14.4,0.0,8.0,4.0,8.04
0,0.0,0.0,13.4,0.0,1.4,-2.8,7.12
0,0.0,0.0,12.1,0.0,10.5,6.6,10.67
0,0.2,0.0,13.9,0.0,8.8,2.5,13.75
0,0.0,0.0,14.2,0.0,8.9,5.0,7.92
0,1.4,0.0,14.3,0.0,9.0,2.5,10.71
0,0.0,0.0,16.5,0.0,4.4,0.9,6.21
4,0.0,0.0,16.6,0.0,11.1,9.3,9.79
0,1.3,0.0,17.0,0.0,13.6,10.6,14.96
4,0.0,0.0,16.3,0.0,9.6,8.8,9.0
0,8.1,0.0,16.4,0.0,11.2,8.5,15.12
0,0.0,0.0,11.2,0.0,8.5,7.8,11.96
4,0.0,0.0,10.3,0.0,3.6,0.8,9.54
0,2.5,0.0,13.2,0.0,2.5,-2.0,13.92
0,0.5,0.0,8.5,0.0,2.9,0.1,15.12
0,0.0,0.0,6.4,0.0,1.0,-2.0,10.21
0,0.3,0.0,7.8,0.0,1.0,-3.0,6.21
0,0.2,0.0,10.2,0.0,4.4,4.0,2.88
0,0.6,0.0,10.8,0.0,7.0,5.6,9.08
0,0.4,0.0,9.5,0.0,4.9,2.0,10.0
0,0.0,0.0,10.0,0.0,3.4,-0.6,7.58
0,0.2,0.0,11.9,0.0,5.1,6.1,14.37
0,1.0,0.0,11.8,0.0,9.1,8.2,14.37
0,11.9,0.0,13.0,0.0,4.0,0.5,12.17
0,1.3,0.0,3.4,0.0,0.9,-0.5,11.63
0,0.0,0.0,4.1,1.0,-0.7,-4.0,11.34
0,9.3,0.0,12.7,1.0,-3.3,-8.8,13.13
4,0.0,0.0,7.0,0.0,3.4,1.2,20.33
0,0.6,0.0,8.4,0.0,0.6,-2.3,12.38
0,0.0,0.0,8.6,0.0,0.7,-4.8,7.08
0,0.2,0.0,11.8,0.0,1.1,-1.7,12.42
0,0.1,0.0,11.2,0.0,8.5,2.8,9.21
0,0.7,0.0,8.4,0.0,8.2,5.6,9.62
0,0.1,0.0,4.4,1.0,-1.5,-7.8,9.04
0,0.9,0.0,9.0,1.0,-2.5,-8.5,7.83
0,0.0,0.0,7.7,0.0,0.8,-3.0,9.08
0,4.8,0.0,7.0,0.0,2.0,0.5,8.54
0,0.0,0.0,8.4,0.0,3.0,2.5,5.13
0,0.0,0.0,10.0,1.0,-1.1,-4.0,7.41
0,0.2,0.0,11.5,0.0,0.5,1.2,9.67
0,0.0,0.0,9.8,0.0,9.0,7.0,4.96
0,0.0,0.0,9.4,0.0,2.1,-2.0,5.96
0,0.0,0.0,5.5,1.0,-0.9,-3.5,8.33
0,0.0,0.0,8.0,1.0,-0.5,-5.2,8.42
0,0.0,0.0,10.4,0.0,8.0,6.8,11.58
0,0.0,0.0,9.6,0.0,8.4,6.6,12.29
0,0.6,0.0,11.0,0.0,8.2,6.3,10.88
4,0.0,0.0,12.4,0.0,8.6,5.5,12.08
4,0.0,0.0,12.8,0.0,9.0,5.5,17.04
4,0.0,0.0,10.8,0.0,9.0,5.4,15.37
0,0.0,0.0,14.0,0.0,9.4,7.6,12.29
0,0.0,0.0,12.2,0.0,7.8,4.0,9.17
0,1.8,0.0,12.8,0.0,10.0,8.0,14.62
0,2.5,0.0,13.2,0.0,9.0,6.1,19.33
0,0.2,0.0,15.0,0.0,6.1,4.0,21.92
0,0.0,0.0,12.6,0.0,9.8,7.7,15.41
0,5.1,0.0,9.0,0.0,6.0,3.6,3.96
4,0.0,0.0,11.3,0.0,0.5,-4.5,13.13
0,1.4,0.0,10.8,0.0,10.4,8.8,11.79
0,10.2,0.0,10.5,0.0,6.5,0.5,11.04
0,10.8,0.0,8.6,0.0,7.7,6.4,13.13
0,0.7,0.0,6.8,0.0,5.5,2.0,13.25
0,0.4,0.0,6.5,0.0,4.0,1.1,14.58
0,0.5,0.0,6.6,0.0,5.1,2.4,16.21
0,0.0,0.0,7.7,0.0,4.5,2.1,21.04
0,0.0,0.0,6.8,0.0,6.0,5.0,13.0
0,3.6,0.0,6.8,0.0,3.3,2.9,6.04
0,1.2,0.0,5.0,0.0,2.7,1.6,3.88
0,0.0,0.0,3.2,1.0,-1.4,-7.0,2.62
0,0.2,0.0,5.0,1.0,-1.7,-6.9,2.75
0,2.2,0.0,8.6,0.0,4.9,2.0,16.46
0,7.5,0.0,9.4,0.0,5.4,4.0,17.0
0,0.8,0.0,9.8,0.0,1.1,-3.4,5.25
0,6.0,0.0,10.0,0.0,1.7,-0.7,14.04
0,7.8,0.0,8.5,0.0,6.0,2.4,11.34
0,0.3,0.0,9.9,0.0,3.5,2.0,11.87
0,13.8,0.0,8.0,0.0,1.0,-4.1,4.12
0,1.9,0.0,9.0,0.0,2.2,-3.0,16.08
0,13.7,0.0,7.5,0.0,3.9,4.4,15.34
0,3.5,0.0,8.6,0.0,2.5,2.0,16.58
0,2.4,0.0,8.5,0.0,5.5,3.6,12.38
0,10.5,0.0,11.9,0.0,3.2,-0.8,12.33
0,0.0,0.0,5.7,0.0,1.6,-1.4,11.25
0,0.0,0.0,5.2,1.0,-1.9,-7.6,10.41
0,0.2,0.0,8.3,0.0,0.2,-2.5,10.41
0,3.9,0.0,12.3,0.0,8.1,6.5,13.0
0,0.3,0.0,5.0,0.0,0.6,-1.8,14.0
0,1.0,0.0,10.1,0.0,0.6,-2.8,9.13
0,3.3,0.0,10.8,0.0,5.0,4.0,12.87
0,0.1,0.0,7.2,0.0,3.1,-0.1,18.05
0,0.8,0.0,6.2,0.0,5.1,1.2,14.04
0,0.0,0.0,3.7,0.0,3.3,-2.5,14.92
0,3.6,0.0,2.5,1.0,-1.6,-2.9,6.92
0,5.8,0.0,5.7,1.0,-11.5,-11.1,12.5
0,6.2,0.0,8.0,0.0,1.0,1.4,17.29
0,15.8,0.0,7.8,0.0,5.0,2.3,25.04
0,0.0,0.0,8.5,0.0,4.0,1.4,9.08
0,3.2,0.0,9.5,1.0,-2.0,-8.2,6.04
0,0.0,0.0,7.8,0.0,0.5,-5.0,1.92
0,1.6,0.0,8.0,1.0,-1.5,-7.6,3.33
0,0.2,0.0,9.9,1.0,-0.9,-6.9,8.38
0,0.2,0.0,8.5,1.0,-1.0,-8.1,7.83
0,7.0,0.0,9.1,0.0,3.4,0.5,10.21
0,1.4,0.0,7.6,0.0,3.1,-4.1,11.46
0,2.3,0.0,8.8,0.0,1.4,-4.2,13.67
4,0.0,0.0,7.9,0.0,1.5,-4.7,12.58
0,7.9,0.0,8.8,0.0,1.0,-5.2,9.21
0,2.0,0.0,10.2,0.0,3.8,0.9,13.96
0,3.1,0.0,6.8,0.0,4.8,1.5,17.12
4,0.0,0.0,8.0,0.0,5.0,3.8,14.17
4,0.0,0.0,6.2,0.0,5.4,0.1,12.96
0,0.0,0.0,5.8,0.0,4.4,3.2,4.33
0,0.0,0.0,5.0,0.0,4.5,4.0,4.12
0,0.0,0.0,6.6,0.0,3.5,2.4,4.58
0,0.1,0.0,6.6,0.0,4.0,2.6,7.5
0,0.0,0.0,8.6,0.0,4.5,3.2,14.12
0,0.2,0.0,6.7,0.0,5.3,2.5,14.42
0,0.1,0.0,7.8,0.0,5.2,4.0,7.5
0,0.0,0.0,10.6,0.0,4.0,-1.2,8.29
0,0.1,0.0,10.2,0.0,1.5,-5.0,11.83
0,1.0,0.0,11.2,0.0,7.2,6.7,8.04
0,0.8,0.0,9.4,0.0,5.2,-2.0,8.58
0,0.0,0.0,10.1,0.0,1.0,-5.5,7.38
0,1.0,0.0,8.2,1.0,-1.8,-8.5,10.88
0,10.6,0.0,8.0,0.0,3.5,-0.6,18.12
0,0.2,0.0,7.0,0.0,0.4,-2.0,11.42
0,5.5,0.0,9.3,0.0,1.0,-3.7,8.87
0,0.5,0.0,9.5,0.0,1.0,-2.0,18.41
4,0.0,0.0,7.7,0.0,5.6,2.8,15.83
4,0.0,0.0,7.4,0.0,4.8,3.0,7.87
0,0.0,0.0,8.6,1.0,-0.8,-6.8,4.83
0,0.2,0.0,7.2,0.0,3.0,0.0,11.17
4,0.0,0.0,6.4,0.0,4.5,3.4,18.96
0,0.0,0.0,7.1,0.0,3.5,0.6,16.5
0,0.0,0.0,7.5,0.0,2.3,-1.1,11.46
0,0.0,0.0,10.0,0.0,2.0,2.0,7.75
0,0.0,0.0,11.2,0.0,0.4,-5.5,3.29
0,0.0,0.0,10.8,0.0,4.9,2.5,2.29
0,0.0,0.0,11.6,0.0,4.6,4.8,6.5
0,1.8,0.0,12.8,0.0,5.5,3.6,6.79
0,1.4,0.0,9.0,0.0,5.5,6.0,3.71
0,0.0,0.0,12.5,0.0,5.1,0.3,4.12
0,0.0,0.0,13.0,1.0,-1.5,-8.3,3.63
0,0.0,0.0,10.0,0.0,0.1,-6.9,6.87
0,0.0,0.0,13.2,0.0,6.0,1.2,3.88
0,0.0,0.0,15.4,0.0,6.4,1.5,6.04
0,1.7,0.0,12.1,0.0,4.0,-2.5,9.46
0,4.1,0.0,10.0,0.0,1.7,-1.8,15.63
0,7.8,0.0,8.4,0.0,3.4,1.1,22.92
0,0.3,0.0,10.0,0.0,2.1,-0.7,16.08
0,3.8,0.0,11.0,0.0,1.8,-1.8,9.54
0,4.9,0.0,13.1,0.0,6.0,4.5,9.33
0,10.3,0.0,12.9,0.0,5.4,1.2,8.54
0,0.3,0.0,15.0,0.0,12.6,11.5,17.33
0,0.4,0.0,10.5,0.0,5.9,2.9,14.42
0,4.8,0.0,11.3,0.0,7.9,6.1,14.21
0,3.1,0.0,11.0,0.0,5.4,5.0,19.29
0,3.7,0.0,12.4,0.0,4.1,0.7,12.62
0,2.8,0.0,12.2,0.0,5.6,2.6,11.67
0,0.1,0.0,12.1,0.0,5.5,4.8,14.88
0,1.2,0.0,12.4,0.0,3.0,0.4,11.54
0,3.4,0.0,10.1,0.0,4.5,2.2,18.16
0,0.0,0.0,12.0,0.0,4.8,2.1,18.12
4,0.0,0.0,12.3,0.0,4.9,0.3,9.17
0,0.0,0.0,10.0,0.0,6.0,3.9,5.46
0,0.5,0.0,13.3,0.0,3.1,-0.6,13.92
0,0.0,0.0,11.5,0.0,3.5,0.3,9.5
4,0.0,0.0,14.5,0.0,8.9,8.0,5.46
0,0.0,0.0,13.8,0.0,8.2,6.4,7.75
0,0.0,0.0,11.4,0.0,2.0,-3.8,6.34
0,0.0,0.0,10.8,0.0,1.4,-3.1,6.29
0,0.1,0.0,14.8,0.0,0.1,-3.8,6.71
0,0.0,0.0,10.2,0.0,5.2,1.4,8.71
0,0.0,0.0,10.6,0.0,6.0,1.0,11.34
0,0.0,0.0,11.2,0.0,5.8,3.9,5.21
0,0.0,0.0,10.8,0.0,4.2,0.2,8.0
0,0.0,0.0,13.0,0.0,6.0,3.0,9.17
0,3.5,0.0,11.5,0.0,5.6,1.5,13.0
0,1.0,0.0,11.0,0.0,6.5,6.0,15.04
0,3.4,0.0,12.9,0.0,6.3,4.6,11.5
0,1.2,0.0,14.4,0.0,6.2,1.3,6.67
0,0.0,0.0,13.1,0.0,4.3,-1.4,4.5
0,0.2,0.0,14.5,0.0,6.5,4.0,9.62
0,0.0,0.0,14.6,0.0,6.3,2.9,9.83
0,1.0,0.0,11.9,0.0,7.8,2.7,9.71
0,3.1,0.0,11.5,0.0,8.9,8.5,3.17
0,0.6,0.0,11.8,0.0,7.0,5.5,8.17
0,5.6,0.0,13.2,0.0,7.6,5.5,15.09
0,4.0,0.0,14.5,0.0,7.6,3.0,10.0
0,17.2,0.0,11.0,0.0,6.9,1.9,7.67
0,1.7,0.0,10.8,0.0,4.5,2.2,8.87
4,0.0,0.0,12.5,0.0,5.6,3.1,10.88
0,0.0,0.0,11.9,0.0,8.1,6.4,10.41
0,0.0,0.0,13.3,0.0,7.0,4.8,11.67
0,0.0,0.0,13.6,0.0,3.5,0.0,4.21
0,0.0,0.0,13.5,0.0,5.5,2.2,4.71
0,3.4,0.0,14.0,0.0,7.5,4.4,3.21
0,0.8,0.0,13.5,0.0,9.0,6.3,8.87
0,2.5,0.0,13.3,0.0,9.5,7.1,10.04
0,2.0,0.0,12.5,0.0,8.5,5.6,9.5
0,0.0,0.0,15.5,0.0,8.2,5.5,8.08
0,1.0,0.0,13.5,0.0,9.5,7.0,12.25
0,0.8,0.0,16.0,0.0,9.5,8.0,13.33
0,1.5,0.0,16.1,0.0,7.0,3.5,19.75
0,4.5,0.0,14.7,0.0,8.5,6.0,24.5
0,0.0,0.0,15.6,0.0,9.1,7.5,18.0
0,0.3,0.0,16.3,0.0,9.5,6.0,15.0
0,2.4,0.0,13.7,0.0,8.6,6.2,20.08
0,3.9,0.0,14.5,0.0,8.6,7.3,19.55
0,2.1,0.0,15.0,0.0,8.1,5.8,7.96
0,1.2,0.0,15.4,0.0,7.6,3.8,3.25
0,2.0,0.0,12.3,0.0,9.6,7.4,10.63
0,6.1,0.0,15.0,0.0,6.1,2.1,11.38
0,0.2,0.0,12.8,0.0,5.8,4.0,4.58
0,5.4,0.0,13.9,0.0,7.2,3.2,5.96
0,1.8,0.0,14.0,0.0,8.9,4.0,6.92
0,0.3,0.0,15.5,0.0,5.8,2.6,9.04
0,2.0,0.0,13.5,0.0,8.0,3.5,9.04
0,4.0,0.0,13.6,0.0,8.0,7.0,7.5
0,1.9,0.0,14.0,0.0,8.0,6.0,9.0
4,0.0,0.0,13.5,0.0,5.6,3.0,6.0
0,0.2,0.0,14.4,0.0,7.8,5.4,4.71
4,0.0,0.0,16.9,0.0,5.7,4.8,9.08
0,0.5,0.0,18.0,0.0,6.4,2.9,3.08
0,0.0,0.0,17.6,0.0,10.5,10.0,6.92
0,0.6,0.0,18.1,0.0,9.2,6.3,3.54
0,1.6,0.0,16.5,0.0,12.7,10.3,15.04
0,1.3,0.0,16.1,0.0,11.3,10.5,13.0
0,0.1,0.0,16.5,0.0,7.5,5.3,11.63
0,1.7,0.0,16.4,0.0,9.2,5.6,10.83
4,0.0,0.0,17.0,0.0,9.8,5.5,18.38
0,0.8,0.0,16.2,0.0,9.6,7.2,15.29
